statId,as_of_ts,statNm,addr,lat,lng,coord_ok,total_chargers,available_count,observed_count,unobserved_count,availability_ratio_observed,unobserved_rate,has_confirmed_available,status_age_minutes,reliability_grade,observation_age_minutes,observation_grade,reliability_grade_effective,observation_state,is_operating_now,limitYn,access_restricted,name_suggests_residential,recommend_public_default,usage_level,sessions_per_charger,usage_weekday_avg,usage_weekend_avg,usage_charger_type,history_observed,eta_minutes,poi_count_1km,nearest_parking_m,parking_remaining_spaces,parking_total_spaces,parking_occupancy_rate,parking_congestion_status,parking_matched_id,parking_has_realtime,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h,parking_is_mock,parking_source,nearest_incident_m,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm,traffic_is_mock,traffic_source,source_status,schema_version
NT100021,2026-07-31T08:12:11+09:00,대구 오페라클레시아 오피스텔,대구광역시 북구 중앙대로 513,35.8790937,128.594754,True,6,5,6,0,0.8333333333333334,0.0,True,1.35,HIGH,0.0,HIGH,HIGH,FRESH,Y,Y,True,False,False,,,,,,False,,2,163.2,,,,,154-1-000222,False,,,,False,team5_pis,781.6,1540019800.0,77.6,27.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PC001102,2026-07-31T08:12:11+09:00,대구역 서희스타힐스아파트,대구광역시 북구 칠성남로 101,35.8786256,128.5918709,True,33,18,33,0,0.5454545454545454,0.0,True,14.1,NORMAL,10.016666666666667,NORMAL,NORMAL,NORMAL,Y,Y,True,True,False,,,,,,False,,2,158.1,,,,,154-1-000239,False,,,,False,team5_pis,757.2,1540020700.0,273.2,19.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PC001286,2026-07-31T08:12:11+09:00,대구역센트럴자이,대구광역시 중구 서성로 99,35.875656009,128.58627088,True,25,13,25,0,0.52,0.0,True,4.966666666666667,HIGH,0.0,HIGH,HIGH,FRESH,Y,Y,True,False,False,,,,,,False,,2,290.8,,,,,150-1-000138,False,,,,False,team5_pis,808.4,1500024202.0,116.6,46.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PI000241,2026-07-31T08:12:11+09:00,대구시 북부소방서,대구광역시 북구 칠성남로 112,35.8780019061,128.5923145614,True,1,0,0,1,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,Y,N,False,False,True,,,,,,False,,2,83.1,,,,,154-1-000239,False,,,,False,team5_pis,679.8,1500032602.0,254.4,22.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PI770811,2026-07-31T08:12:11+09:00,대구스테이션,대구광역시 중구 태평로 160,35.8747072,128.5952666,True,2,1,2,0,0.5,0.0,True,36.21666666666667,CHECK_REQUIRED,30.116666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,2,105.8,,,,,150-2-000013,False,,,,False,team5_pis,307.9,1500022800.0,24.3,32.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PIH00945,2026-07-31T08:12:11+09:00,대구역센트럴자이아파트,대구광역시 중구 서성로 99,35.875443162,128.5875323,True,3,2,2,1,1.0,0.3333333333333333,True,924.65,CHECK_REQUIRED,915.3833333333332,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,2,186.3,,,,,150-1-000132,False,,,,False,team5_pis,703.1,1500023302.0,55.1,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PW010042,2026-07-31T08:12:11+09:00,(급속)대구역센트럴자이,대구광역시 중구 서성로 99,35.87543911229,128.5874092084,True,1,0,0,1,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,Y,Y,True,False,False,,,,,,False,,2,196.5,,,,,150-1-000132,False,,,,False,team5_pis,711.5,1500023302.0,64.4,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PW012841,2026-07-31T08:12:11+09:00,대구역유림노르웨이숲아파트 입주자대표회의,대구광역시 북구 칠성남로26길 11,35.877197234,128.59271865,True,5,1,1,4,1.0,0.8,True,4831.883333333333,CHECK_REQUIRED,4825.816666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,2,35.0,,,,,154-1-000239,False,,,,False,team5_pis,584.2,1500032602.0,189.0,22.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PW015099,2026-07-31T08:12:11+09:00,대구역센트럴자이(SP),대구광역시 중구 서성로 99,35.8754432,128.5875323,True,2,0,0,2,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,Y,Y,True,False,False,,,,,,False,,2,186.3,,,,,150-1-000132,False,,,,False,team5_pis,703.1,1500023302.0,55.1,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PW100553,2026-07-31T08:12:11+09:00,대구역유림노르웨이숲아파트,대구광역시 북구 칠성남로26길 11,35.877197234,128.59271865,True,3,0,0,3,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,Y,Y,True,True,False,,,,,,False,,2,35.0,,,,,154-1-000239,False,,,,False,team5_pis,584.2,1500032602.0,189.0,22.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PW800555,2026-07-31T08:12:11+09:00,대구역노르웨이숲아파트 입주자대표회의24,대구광역시 북구 칠성남로26길 11,35.877201641,128.59285515,True,9,3,9,0,0.3333333333333333,0.0,True,89.81666666666666,CHECK_REQUIRED,80.41666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,2,46.4,,,,,154-1-000235,False,,,,False,team5_pis,582.1,1500032302.0,195.6,49.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PW801539,2026-07-31T08:12:11+09:00,대구역센트럴자이 입주자대표회의(SPB),대구광역시 중구 서성로 99,35.875443162,128.5875323,True,3,0,1,2,0.0,0.6666666666666666,False,542.4833333333333,CHECK_REQUIRED,534.0166666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,2,186.3,,,,,150-1-000132,False,,,,False,team5_pis,703.1,1500023302.0,55.1,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
SF000609,2026-07-31T08:12:11+09:00,대구역 서희스타힐스,대구광역시 북구 칠성남로 101,35.879425,128.591514,True,41,0,0,41,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,N,N,False,False,True,,,,,,False,,2,252.4,,,,,154-1-000239,False,,,,False,team5_pis,851.6,1540021700.0,221.7,19.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
SF002932,2026-07-31T08:12:11+09:00,대구역센트럴자이 (완속충전기),대구광역시 중구 서성로 99,35.875443162,128.5875323,True,4,3,4,0,0.75,0.0,True,687.7166666666667,CHECK_REQUIRED,684.3666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,2,186.3,,,,,150-1-000132,False,,,,False,team5_pis,703.1,1500023302.0,55.1,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
