ts,file,links,n_smooth,n_slow,n_jam,pct_smooth,pct_slow,pct_jam,pct_congested,speed_mean,speed_median,hour,date
2026-07-26 06:14:51,daegu_traffic_linkspeed_20260726_061451.csv,1960,1750,198,12,89.29,10.1,0.61,10.71,40.95,37.0,6,2026-07-26
2026-07-26 06:29:56,daegu_traffic_linkspeed_20260726_062956.csv,1960,1718,231,11,87.65,11.79,0.56,12.35,40.43,37.0,6,2026-07-26
2026-07-26 06:45:02,daegu_traffic_linkspeed_20260726_064502.csv,1960,1725,231,4,88.01,11.79,0.2,11.99,41.03,37.0,6,2026-07-26
2026-07-26 07:00:16,daegu_traffic_linkspeed_20260726_070016.csv,1960,1753,199,8,89.44,10.15,0.41,10.56,40.8,37.0,7,2026-07-26
2026-07-26 07:15:20,daegu_traffic_linkspeed_20260726_071520.csv,1960,1686,245,29,86.02,12.5,1.48,13.98,39.92,36.0,7,2026-07-26
2026-07-26 07:30:28,daegu_traffic_linkspeed_20260726_073028.csv,1960,1670,277,13,85.2,14.13,0.66,14.8,39.86,36.0,7,2026-07-26
2026-07-26 07:45:34,daegu_traffic_linkspeed_20260726_074534.csv,1960,1693,261,6,86.38,13.32,0.31,13.62,40.55,37.0,7,2026-07-26
2026-07-26 08:00:39,daegu_traffic_linkspeed_20260726_080039.csv,1960,1698,238,24,86.63,12.14,1.22,13.37,40.44,37.0,8,2026-07-26
2026-07-26 08:15:46,daegu_traffic_linkspeed_20260726_081546.csv,1960,1622,329,9,82.76,16.79,0.46,17.24,39.47,35.0,8,2026-07-26
2026-07-26 08:30:53,daegu_traffic_linkspeed_20260726_083053.csv,1960,1623,303,34,82.81,15.46,1.73,17.19,38.99,35.0,8,2026-07-26
2026-07-26 08:46:01,daegu_traffic_linkspeed_20260726_084601.csv,1960,1667,273,20,85.05,13.93,1.02,14.95,39.34,36.0,8,2026-07-26
2026-07-26 09:01:03,daegu_traffic_linkspeed_20260726_090103.csv,1960,1615,317,28,82.4,16.17,1.43,17.6,39.19,36.0,9,2026-07-26
2026-07-26 09:16:07,daegu_traffic_linkspeed_20260726_091607.csv,1960,1553,371,36,79.23,18.93,1.84,20.77,37.83,34.0,9,2026-07-26
2026-07-26 09:31:09,daegu_traffic_linkspeed_20260726_093109.csv,1960,1509,422,29,76.99,21.53,1.48,23.01,37.19,33.0,9,2026-07-26
2026-07-26 09:46:15,daegu_traffic_linkspeed_20260726_094615.csv,1960,1568,360,32,80.0,18.37,1.63,20.0,37.48,33.0,9,2026-07-26
2026-07-26 10:01:18,daegu_traffic_linkspeed_20260726_100118.csv,1960,1519,403,38,77.5,20.56,1.94,22.5,36.94,33.0,10,2026-07-26
2026-07-26 10:16:24,daegu_traffic_linkspeed_20260726_101624.csv,1960,1474,449,37,75.2,22.91,1.89,24.8,35.76,31.0,10,2026-07-26
2026-07-26 10:31:29,daegu_traffic_linkspeed_20260726_103129.csv,1960,1454,464,42,74.18,23.67,2.14,25.82,35.6,31.0,10,2026-07-26
2026-07-26 10:46:31,daegu_traffic_linkspeed_20260726_104631.csv,1960,1488,434,38,75.92,22.14,1.94,24.08,35.96,31.5,10,2026-07-26
2026-07-26 11:01:37,daegu_traffic_linkspeed_20260726_110137.csv,1960,1489,437,34,75.97,22.3,1.73,24.03,36.02,32.0,11,2026-07-26
2026-07-26 11:16:40,daegu_traffic_linkspeed_20260726_111640.csv,1960,1424,466,70,72.65,23.78,3.57,27.35,35.06,30.0,11,2026-07-26
2026-07-26 11:31:43,daegu_traffic_linkspeed_20260726_113143.csv,1960,1371,517,72,69.95,26.38,3.67,30.05,34.67,30.0,11,2026-07-26
2026-07-26 11:46:52,daegu_traffic_linkspeed_20260726_114652.csv,1960,1434,488,38,73.16,24.9,1.94,26.84,35.39,31.0,11,2026-07-26
2026-07-26 12:01:55,daegu_traffic_linkspeed_20260726_120155.csv,1960,1469,432,59,74.95,22.04,3.01,25.05,35.67,31.0,12,2026-07-26
2026-07-26 12:17:04,daegu_traffic_linkspeed_20260726_121704.csv,1960,1391,517,52,70.97,26.38,2.65,29.03,34.94,30.0,12,2026-07-26
2026-07-26 12:32:06,daegu_traffic_linkspeed_20260726_123206.csv,1960,1331,573,56,67.91,29.23,2.86,32.09,34.61,30.0,12,2026-07-26
2026-07-26 12:47:08,daegu_traffic_linkspeed_20260726_124708.csv,1960,1402,518,40,71.53,26.43,2.04,28.47,35.02,31.0,12,2026-07-26
2026-07-26 13:02:10,daegu_traffic_linkspeed_20260726_130210.csv,1960,1415,500,45,72.19,25.51,2.3,27.81,35.01,31.0,13,2026-07-26
2026-07-26 13:17:18,daegu_traffic_linkspeed_20260726_131718.csv,1960,1330,566,64,67.86,28.88,3.27,32.14,33.89,30.0,13,2026-07-26
2026-07-26 13:32:21,daegu_traffic_linkspeed_20260726_133221.csv,1960,1286,586,88,65.61,29.9,4.49,34.39,33.49,30.0,13,2026-07-26
2026-07-26 13:47:23,daegu_traffic_linkspeed_20260726_134723.csv,1960,1390,510,60,70.92,26.02,3.06,29.08,34.14,30.0,13,2026-07-26
2026-07-26 14:02:25,daegu_traffic_linkspeed_20260726_140225.csv,1960,1392,518,50,71.02,26.43,2.55,28.98,34.34,31.0,14,2026-07-26
2026-07-26 14:17:32,daegu_traffic_linkspeed_20260726_141732.csv,1960,1296,604,60,66.12,30.82,3.06,33.88,33.39,29.0,14,2026-07-26
2026-07-26 14:32:36,daegu_traffic_linkspeed_20260726_143236.csv,1960,1265,632,63,64.54,32.24,3.21,35.46,33.03,29.0,14,2026-07-26
2026-07-26 14:47:44,daegu_traffic_linkspeed_20260726_144744.csv,1960,1337,564,59,68.21,28.78,3.01,31.79,34.09,30.0,14,2026-07-26
2026-07-26 15:02:49,daegu_traffic_linkspeed_20260726_150249.csv,1960,1384,522,54,70.61,26.63,2.76,29.39,34.31,30.0,15,2026-07-26
2026-07-26 15:17:52,daegu_traffic_linkspeed_20260726_151752.csv,1960,1311,563,86,66.89,28.72,4.39,33.11,33.38,29.0,15,2026-07-26
2026-07-26 15:32:58,daegu_traffic_linkspeed_20260726_153258.csv,1960,1285,569,106,65.56,29.03,5.41,34.44,33.18,29.0,15,2026-07-26
2026-07-26 16:18:12,daegu_traffic_linkspeed_20260726_161812.csv,1960,1241,640,79,63.32,32.65,4.03,36.68,33.16,29.0,16,2026-07-26
2026-07-26 16:33:17,daegu_traffic_linkspeed_20260726_163317.csv,1960,1323,559,78,67.5,28.52,3.98,32.5,33.33,29.0,16,2026-07-26
2026-07-26 16:48:22,daegu_traffic_linkspeed_20260726_164822.csv,1960,1381,517,62,70.46,26.38,3.16,29.54,34.36,30.0,16,2026-07-26
2026-07-26 17:03:26,daegu_traffic_linkspeed_20260726_170326.csv,1960,1359,540,61,69.34,27.55,3.11,30.66,34.35,30.0,17,2026-07-26
2026-07-26 17:18:29,daegu_traffic_linkspeed_20260726_171829.csv,1960,1257,631,72,64.13,32.19,3.67,35.87,33.67,30.0,17,2026-07-26
2026-07-26 17:33:32,daegu_traffic_linkspeed_20260726_173332.csv,1960,1272,609,79,64.9,31.07,4.03,35.1,33.37,29.0,17,2026-07-26
2026-07-26 17:48:37,daegu_traffic_linkspeed_20260726_174837.csv,1960,1372,534,54,70.0,27.24,2.76,30.0,34.61,31.0,17,2026-07-26
2026-07-26 18:03:39,daegu_traffic_linkspeed_20260726_180339.csv,1960,1395,512,53,71.17,26.12,2.7,28.83,34.91,31.0,18,2026-07-26
2026-07-26 18:18:45,daegu_traffic_linkspeed_20260726_181845.csv,1960,1344,544,72,68.57,27.76,3.67,31.43,34.42,30.0,18,2026-07-26
2026-07-26 18:33:48,daegu_traffic_linkspeed_20260726_183348.csv,1960,1363,517,80,69.54,26.38,4.08,30.46,34.59,30.0,18,2026-07-26
2026-07-26 18:48:53,daegu_traffic_linkspeed_20260726_184853.csv,1960,1480,404,76,75.51,20.61,3.88,24.49,35.81,31.0,18,2026-07-26
2026-07-26 19:03:58,daegu_traffic_linkspeed_20260726_190358.csv,1960,1462,438,60,74.59,22.35,3.06,25.41,36.13,31.5,19,2026-07-26
2026-07-26 19:19:02,daegu_traffic_linkspeed_20260726_191902.csv,1960,1399,494,67,71.38,25.2,3.42,28.62,35.46,30.0,19,2026-07-26
2026-07-26 19:34:04,daegu_traffic_linkspeed_20260726_193404.csv,1960,1384,501,75,70.61,25.56,3.83,29.39,35.44,31.0,19,2026-07-26
2026-07-26 19:49:09,daegu_traffic_linkspeed_20260726_194909.csv,1960,1522,380,58,77.65,19.39,2.96,22.35,36.55,32.0,19,2026-07-26
2026-07-26 20:04:11,daegu_traffic_linkspeed_20260726_200411.csv,1960,1491,424,45,76.07,21.63,2.3,23.93,36.18,32.0,20,2026-07-26
2026-07-26 20:19:13,daegu_traffic_linkspeed_20260726_201913.csv,1960,1412,509,39,72.04,25.97,1.99,27.96,35.01,30.0,20,2026-07-26
2026-07-26 20:34:17,daegu_traffic_linkspeed_20260726_203417.csv,1960,1429,494,37,72.91,25.2,1.89,27.09,34.91,31.0,20,2026-07-26
